Element Count,Downforce,Front Axle Moment,Rear Axle Downforce,Rear Axle Moment,Front Axle Downforce,Frontal Area,Cl,ClA,Drag,Cd,CdA,Center of Pressure,Sidepod DF,Rear Wing DF,Front Wing DF,Aero Efficiency,FA-RA Difference,RW 3rd Element AOA,RW 3rd Element X,RW 3rd Element Z,RW 2nd Element AOA,RW 2nd Element X,RW 2nd Element Z,RW 1st Element AOA,RW 1st Element X,RW 1st Element Z,RW Biplane1 Element AOA,RW Biplane1 Element X,RW Biplane1 Element Z,RW Biplane2 Element AOA,RW Biplane2 Element X,RW Biplane2 Element Z,FW 3rd Element AOA,FW 3rd Element X,FW 3rd Element Z,FW 1st Element AOA,FW 1st Element Z,FW 2nd Element AOA,FW 2nd Element X,FW 2nd Element Z,Bullhorn AOA,Bullhorn X,Bullhorn Z Angle,FW Biplane Element AOA,FW Biplane Element Z,Generation,Sim_Num
20404703,113.394401447702,-2052.18441285109,33.3709885327057,4921.12484129014,80.0234129147059,0.511678034667024,5.40895953229667,2.76764578307903,48.3544793927528,2.30652853140462,1.18019998585253,6.07134805332073,0.549727483231888,53.4617785988095,60.5537068593649,2.34506508749005,46.6524243820003,-4.0359,63.4841,-10.7384,3.8276,46.2671,-43.7275,12.4708,106.8525,-2.5926,6.4376,-0.6092,-13.2135,2.2231,-53.7174,-13.0235,4.31,-7.739,12.8743,-3.9167,-10.3093,-6.1041,-0.3579,-10.0414,-3.1699,13.1968,-0.7438,1.6318,6.9465,5,307
20212147,102.880680869858,-1377.5857263761,22.4012019533118,4949.17110485076,80.4794789162825,0.506691296620668,4.95574850414941,2.5110346352934,44.0114534233608,2.12002576794924,1.07419860523143,13.5125678607352,2.37555786411301,40.1349497269672,60.1686772342901,2.33758880626401,58.0782769629707,-1.8894,75.4595,-17.3659,14.6995,63.9198,-23.0436,10.5893,42.0645,0.0063,9.2365,-153.5357,-7.5738,0.5776,-46.2055,-29.7964,13.7766,5.3819,15.1942,-3.3507,-10.4563,-0.9858,-1.8148,-1.9794,-0.4313,17.7116,-3.0033,-1.8851,7.8529,5,308
20201406,107.023304027639,-1592.5843058365,25.8973376245468,4988.92754004512,81.1259664028184,0.505610569602968,5.16631727804612,2.61214462170255,44.7495663653044,2.16018800763652,1.0922138889906,9.8437572954446,1.58043954065573,45.158004361521,61.4688665385644,2.39160538794891,55.2286287782716,-5.7742,77.4342,-23.288,9.7745,44.4269,-34.0253,8.0618,46.3692,0.3749,7.9355,-88.172,-12.1974,-6.3988,-167.9848,-12.1897,13.7766,-2.5542,11.5536,-3.5209,-10.3262,-1.0322,-2.6538,-7.65,0.7532,38.9838,2.7898,3.3088,7.938,5,309
20354411,100.462420264384,-1409.51137889149,22.9203514884698,4768.53194581493,77.542068775657,0.514432358942542,4.76644130121544,2.45201164234542,44.5741545601023,2.11482154922116,1.08793263830836,13.1962186160378,1.85226967596514,41.3448003648527,58.3737933270553,2.2538267131668,54.6217172871872,-1.3693,51.7056,-31.34,12.0355,71.2076,-31.2943,12.9134,73.9566,10.8767,10.705,-133.4197,-1.5896,-3.3344,-109.0983,-24.4823,13.7766,-0.2112,13.4457,-3.1601,-10.3933,-3.5767,-1.9558,-3.7464,3.9095,29.4474,1.1828,-0.0685,10.454,5,311
21685114,102.840430306361,-1284.15794053431,20.8819537071803,5040.12363950436,81.9584765989172,0.500447635650223,5.01561421791509,2.51005227668925,43.40615486615,2.11695465337061,1.05942495105806,14.241811180626,0.341907817809351,42.1950590111829,61.7799299956342,2.36925916666625,61.0765228917369,-5.1333,21.6561,-10.6192,15.7198,72.7237,-14.8744,8.6504,80.7577,-2.7307,7.0553,-5.5473,0.6362,-4.8659,-104.6148,-30.631,4.31,-0.0607,11.4568,-3.7565,-10.4356,-5.0715,3.3629,-8.6357,-0.5684,13.1088,-7.3868,-3.463,6.9159,5,313
19853044,93.7215276737479,-1425.366261062,23.1781709552713,4338.13870828183,70.5433567182367,0.509560993264733,4.48912868434017,2.28748487128558,42.3204425473522,2.02708937091413,1.03292567327939,10.0396934130819,1.15776223903395,40.6592375099258,54.606205361517,2.21456870562928,47.3651857629654,-5.004,74.3307,-10.9218,17.415,28.5624,-13.6054,8.97,33.548,1.9698,6.9703,-116.409,1.2605,-6.4331,-76.7892,-7.5453,4.31,-7.9009,15.3475,-3.02,-10.2841,-2.2214,3.2658,-9.8443,4.954,21.2853,-8.8645,5.44,6.6441,5,314
19501549,123.884852425465,-2218.13024521065,36.0694674968976,5400.30044305258,87.8153849282498,0.527136163442259,5.73606788457554,3.0236888179195,53.1035402340645,2.45877930780236,1.29611149106615,6.33552851722866,3.08928998448338,54.6425693692958,64.7526047847888,2.33289253182401,51.7459174313522,3.2494,58.9665,-19.2561,7.4541,44.9901,-37.6112,18.3282,86.0327,-0.2946,7.6295,-83.546,-12.2063,-4.6925,-65.9356,-17.6719,4.31,2.2721,11.6537,-3.4265,-10.3297,-1.0219,0.9294,-2.3164,-1.3934,51.9143,2.7274,3.8424,7.5565,5,315
17792965,122.126333747915,-2241.32383112157,36.4466231192766,5268.96488177796,85.6797106283253,0.512127178313296,5.82036729590715,2.98076827999992,51.6594041600576,2.46201369738886,1.26086412781244,5.72111617289889,2.45450746049638,55.572407930269,64.5805778729252,2.3640677962434,49.2330875090487,2.8496,54.2545,-17.0998,6.5464,88.5967,-18.1087,10.4863,93.2722,13.0825,8.0127,-131.5579,-9.1614,0.567,-111.7863,-14.0022,4.31,-0.2231,11.5738,-3.503,-10.363,-3.2662,0.0134,-6.5602,1.1219,24.7652,-0.5162,-0.6832,8.0003,5,316
20898655,115.466397003566,-2576.34693301306,41.8945019850362,4524.38189034659,73.5718950182343,0.515477253266989,5.46720017413345,2.81821732882312,49.2000038134437,2.32956320104037,1.20083684018414,0.973068046695798,1.39886555463555,60.031310821466,55.7630803384066,2.34687780597317,31.6773930331981,-4.7219,61.1283,-19.2565,6.3707,98.67,-18.4086,13.6518,42.3365,10.0374,8.0061,-157.282,-6.775,-6.4792,-135.3613,-16.8204,4.31,-2.122,11.5782,-3.0952,-10.3065,-1.6641,-0.7066,-7.5795,-0.4873,18.5831,-2.8745,-1.6119,9.1729,5,317
18930558,126.254455333798,-2359.874320607,38.3743967639798,5404.27761736842,87.8800585694954,0.524386484373741,5.87643734145495,3.08152431812814,52.5107230626165,2.44407987833878,1.28164245493068,5.18329091124529,3.6830818077602,56.9823039248934,64.6167814945194,2.40435568147188,49.5056618055156,3.1278,71.8775,-23.2551,6.1591,98.5046,-17.8696,13.7873,47.3819,-0.3904,7.6993,-155.5618,-8.5232,-6.0637,-163.0052,-16.4451,4.31,5.4997,14.3596,-3.2872,-10.3113,-1.0969,2.0129,-3.6297,-1.3938,15.9948,3.8804,3.3641,11.889,5,318
19382610,108.301771869646,-1141.28011432976,18.5585882873904,5518.85247049461,89.7431835819783,0.512280960376795,5.1599587099471,2.64334860343631,45.7680509623697,2.18058531382876,1.11707233875173,16.0655901830954,2.41016379286884,39.1509068900044,66.4771002956764,2.36631819779022,71.184595294588,-1.5039,47.079,-29.3495,12.4677,69.8113,-32.3503,14.2376,71.8998,15.9256,9.93,-76.3327,2.305,-2.7714,-108.9338,-24.9545,13.7766,-0.5699,13.483,-3.4396,-10.3728,-3.2016,-1.9539,-5.6059,2.3321,39.2609,-2.837,0.4816,10.2771,5,319
19487772,105.956344663548,-1703.86904038003,27.706961348936,4812.02900523968,78.2493833143408,0.537282823255277,4.8132996622649,2.58610323171535,49.3156890570268,2.24027348467231,1.20366046270868,9.19051699040748,2.15006572128165,44.2048387495699,59.3692018202301,2.14853217484246,50.5424219654047,11.801,88.8402,-44.0798,6.2987,12.6534,-27.0108,21.7479,99.376,14.157,1.5533,31.0571,-20.6617,3.2522,-23.9872,-45.7512,5.8286,6.8876,16.0018,-3.5003,-10.3534,0.8348,8.4739,-6.0279,-7.1817,51.7585,3.9787,-3.8899,6.1752,6,330
21548490,93.7598700833673,-2088.99209232419,33.9695257021337,3676.87078425679,59.7903443809937,0.555134145248823,4.12228437801007,2.2884208146592,49.4731061731412,2.17515460002064,1.2075025896665,2.39963572039966,0.33152231935699,45.1098069709705,51.0618336506571,1.89516845284053,25.82081867886,1.9456,30.1798,-40.0547,8.4641,-10.4498,-20.1423,22.4093,4.7622,-13.5406,2.1437,-204.6754,-48.6898,3.8041,-113.2157,-12.6978,8.947,-2.3653,9.6129,-4.2282,-10.2862,4.4197,7.1897,-10.3086,-4.0736,67.234,5.9349,6.4631,1.4381,6,331
19574301,124.458825157638,-1949.07724355114,31.6943418615772,5704.65050800437,92.7644832957421,0.518031059270131,5.86392982300809,3.03769777769859,50.0953306562086,2.36026254511342,1.22268930640072,8.61840738602052,3.07784207106454,52.6583642316909,67.5961537219827,2.48443963793286,61.0701414341648,-4.1445,69.0317,-31.4409,6.8782,78.9572,-22.4063,15.3505,44.1452,16.1701,7.6782,-139.2249,-10.1599,-6.2961,-166.974,-23.624,13.7766,2.5556,12.4242,-3.2423,-10.3631,-1.0223,-3.709,-3.7412,-0.4953,30.4894,2.0732,-0.079,9.953,6,341
21748962,116.913921074058,-1705.47844899112,27.7331322700136,5484.26740578705,89.1807888037453,0.524567363516356,5.4398113584714,2.85354750233967,47.5717893488186,2.21343666917637,1.16109663786027,9.97051667783592,1.20169830898498,50.086325493074,66.0140436320848,2.45763135409498,61.4476565337318,1.1522,29.3055,-12.4214,13.852,58.7225,-15.7481,18.2456,44.0845,4.0716,7.2595,-74.3777,-9.149,-1.5995,-66.3225,-31.3847,13.7766,-6.8835,12.8452,-3.5638,-10.2945,-1.6083,1.0611,-7.1258,-2.8273,20.1652,2.7637,2.6272,11.1238,6,342
20982594,101.218525038053,-1691.9073712439,27.5124502118891,4532.63342025109,73.7060748259046,0.506492521339916,4.8775960375038,2.47046591511288,43.5703937770916,2.09960360477221,1.06343352359545,7.82269800507056,2.32722514358395,44.6723794957668,55.3544275698003,2.32310328788608,46.1936246140155,-2.3062,43.4055,-32.7648,10.8854,76.1886,-28.6245,10.269,66.4144,13.8284,10.3644,-95.1702,-0.7171,-3.4811,-112.948,-23.5847,4.31,1.6523,12.939,-3.2913,-10.3636,-3.3857,-3.0947,-5.051,1.7022,28.3734,-2.8388,1.0266,10.2279,6,343
19380798,104.737195093625,-1466.73218133618,23.8508306063582,4974.19296553728,80.8863644869983,0.503423288894819,5.07792776737652,2.55634709742301,45.1461065737079,2.18879900263365,1.10189239263553,13.079833400427,2.24313580407978,42.0508106966685,60.8291554688022,2.31996074617476,57.03553388064,-2.0133,43.1523,-33.9088,11.1738,80.4007,-33.5178,9.7806,68.615,7.5599,9.8953,-96.8703,-1.5952,-4.1346,-111.4307,-25.5694,4.31,2.4398,13.0223,-3.2169,-10.3934,-3.0149,-1.8826,-4.6522,3.6525,38.9569,-1.4726,0.5286,10.7885,6,344
19489201,110.583680906604,-1466.73882047071,23.8509385666764,5333.7221862279,86.7327423396449,0.509350549387268,5.29899039507777,2.69904366893072,45.7606898239716,2.19277793849306,1.11689264765572,13.3782671638816,3.05489531485576,43.0612453369919,64.0355146429471,2.41656498912033,62.8818037729685,-4.7806,65.6721,-32.3569,14.2849,94.5243,-31.7072,9.4455,70.9622,1.0427,7.6125,-159.2391,-12.0026,-1.9674,-128.1883,-12.0605,4.31,-5.7185,13.6256,-3.3959,-10.3128,-4.4173,1.4965,-3.7125,-1.1663,38.2317,-4.9795,2.2805,7.8874,6,346
20502794,112.490634489458,-1426.92733230561,23.2035558525754,5490.80381204314,89.2870786365942,0.502895741642937,5.45955557449551,2.74558724967675,46.1349198751026,2.23908559255771,1.12602660967133,13.859049750207,2.2581809590466,43.7772149330786,66.2678924841239,2.43829695150646,66.0835227840188,-3.1703,48.9478,-30.3376,11.4403,77.4446,-31.6989,10.0412,66.9293,7.0773,10.5425,-102.0977,-0.6363,-4.1061,-111.2674,-24.5091,4.31,2.5644,12.8872,-3.3868,-10.3624,-3.172,-1.8685,-5.9146,1.7357,33.1288,-1.4422,-1.3397,10.2076,6,347
20108352,108.780826251603,-2119.32519916375,34.4627785278376,4570.2673441091,74.3180477234872,0.512800118621083,5.17753568708811,2.65504091450367,47.0420514392152,2.23901498557317,1.1481671501963,4.52021600468145,1.9736308688419,51.9368256848475,57.0775194174273,2.31241671915952,39.8552691956497,-5.0008,73.1687,-11.848,13.93,58.3508,-13.913,9.7006,34.0161,2.8376,7.0418,-121.3959,0.3381,-6.4332,-87.0301,-8.7743,13.7766,-6.8601,14.0021,-3.023,-10.2853,-2.1974,2.5246,-9.557,3.7697,21.2157,-7.7071,2.9536,7.0704,6,348
18192912,125.179171001876,-2327.65931572757,37.8505420111222,5370.36686923978,87.3286289904333,0.51739052571914,5.90517083630609,3.05527944345774,51.751686502692,2.44132108736183,1.26311640083936,5.29868055752712,3.84173317448477,55.6140240780419,65.305696079817,2.41884235010128,49.4780869793111,1.0759,79.4927,-34.6526,7.7132,66.265,-34.5212,9.8808,53.5277,0.427,6.4317,-159.9803,-1.3497,-1.7516,-103.2048,-9.1683,13.7766,4.4424,13.8337,-3.5556,-10.4075,-0.4315,2.5822,-8.5827,4.5797,34.9377,-8.4942,2.9288,9.1465,6,349
19440907,110.057580189537,-1609.76591480208,26.1767312658653,5158.3419690607,83.8808489233903,0.510901650213204,5.25776948516179,2.68620310640979,46.5638883738519,2.22449186126839,1.13649656280786,10.2353419832431,2.1017723673844,45.2644090175909,62.7672692376066,2.36358225296624,57.704117657525,-1.9181,48.3949,-27.9913,11.4056,74.8588,-29.7587,14.2262,66.6029,15.4633,9.6832,-95.8932,1.1272,-3.4588,-111.0187,-24.0093,4.31,-0.645,13.1394,-3.3776,-10.3623,-3.0189,-1.8808,-5.824,2.0141,35.1888,-2.8371,0.2625,10.1958,6,353
20891171,102.805915936153,-1725.46612628256,28.0581559596543,4596.69295587175,74.7477599762355,0.505303300721377,4.96574981659687,2.50920977288297,45.7711931061927,2.21084839041415,1.11714898907081,7.98147436006546,1.39030499578044,47.0107699279532,57.7759489869933,2.24608337601415,46.6896040165812,-1.8461,52.7544,-28.2111,10.8549,80.8827,-31.1021,11.1995,68.4485,6.9309,10.4051,-138.2144,2.5943,-3.2039,-118.665,-28.4689,4.31,-2.2054,13.6,-3.3948,-10.392,-3.335,-1.8834,-5.9612,3.152,28.3316,0.7434,-0.1186,10.3933,6,356
20782454,101.185043903191,-1730.54099847128,28.1406794894863,4491.94083504527,73.0443644134456,0.514815938918815,4.79714922343411,2.46964888159589,43.1649964360446,2.04643810137416,1.05353895259817,7.27250858640765,2.35456347595043,44.955262437313,54.4838544342771,2.34414577221411,44.9036849239593,-2.0875,39.4826,-32.9503,11.3352,77.3474,-32.7003,15.1111,66.9016,17.3973,10.7765,-128.6866,2.1766,-3.6487,-111.5665,-24.2301,4.31,2.5805,12.9109,-3.2983,-10.3703,-3.1863,-1.9055,-4.9193,3.058,29.2163,1.8792,-2.2451,11.0265,6,357
21322952,106.594547672535,-1884.84737047704,30.6498868192378,4670.29764758372,75.9446608530242,0.504755306895746,5.15433904362708,2.60167998581071,46.5927868314783,2.25297658802075,1.13720188911534,6.76761381575777,0.790505160021142,49.1933644679243,58.3209313254712,2.28779077023397,45.2947740337864,-5.1265,32.0432,-11.6139,13.2225,76.8038,-15.0409,9.4842,71.8111,-0.557,7.1156,-74.2739,-0.1484,-4.996,-107.4368,-27.9063,13.7766,-0.1932,11.4582,-3.5278,-10.3959,-4.1743,2.5851,-8.5733,-0.5681,13.3943,-6.73,-3.2917,7.2555,6,359
20505558,104.654494316325,-1603.03754685683,26.0673199049084,4832.80182780651,78.587174411149,0.515029783505326,4.95957431493729,2.55432848570073,43.6255431693042,2.06741358592488,1.06477957157486,9.27393960322836,1.05758922064229,46.2506870455224,58.5729139633864,2.3989270210385,52.5198545062407,-3.3667,52.0447,-34.7473,11.2263,78.7364,-32.7063,15.1076,66.157,16.2954,10.4293,-123.8673,-2.1127,-3.5309,-123.3371,-23.8603,4.31,-2.1835,13.0784,-3.3999,-10.3972,-3.4965,-1.8892,-5.9505,3.2414,39.5371,1.772,0.375,10.2498,6,361
19074298,122.712649616598,-2173.77227488538,35.3481535107913,5372.57255560673,87.3644961054923,0.532009485052084,5.62974668476596,2.99507863473601,53.705107762812,2.46385481307213,1.3107941303456,6.72067877608412,2.54005271340071,54.7839699421563,64.9617677835016,2.2849344266947,52.016342594701,1.1472,35.0434,-11.6258,4.3805,58.4466,-13.9856,19.3945,77.3103,18.7604,6.4029,-147.786,-1.7989,-1.6313,-80.5322,-15.0307,13.7766,1.2894,14.0669,-3.5244,-10.4077,-0.8482,-4.694,-5.2378,2.7443,25.1639,-8.5653,-2.8635,7.0424,6,362
19138933,113.958543944324,-1622.15650369897,26.378217154464,5385.84529294984,87.5803267895678,0.511475342405768,5.4380231439727,2.78141474957393,47.4164972038484,2.26268255346104,1.15730633378704,10.5675025989232,2.55490462606619,46.2771500187499,64.7678214931538,2.40335222263264,61.2021096351038,-1.9544,44.8758,-34.41,10.8368,80.8837,-28.9711,12.8923,67.6348,6.8669,10.6658,-96.4659,0.4144,-4.0668,-112.2263,-28.5203,4.31,2.329,13.8411,-3.3996,-10.3973,-3.4604,-1.8658,-5.8569,3.9388,34.7309,-2.7707,0.1821,10.2088,6,364
19430313,121.889013627816,-2305.77827791702,37.4947300006192,5189.91618192812,84.3942836268848,0.52656473853887,5.64978174591509,2.97497584783946,52.8495503056704,2.4496746319445,1.28991228207516,5.18786185271765,3.29388840864528,55.5820051118188,62.621192877845,2.30633965516899,46.8995536262656,0.7077,58.9977,-19.2561,7.4205,62.454,-32.6947,17.5993,74.4609,1.1287,7.6389,-99.7759,-11.7849,-4.8521,-80.3235,-17.6615,13.7766,1.6704,11.6532,-3.3691,-10.3284,-1.0537,0.8037,-3.8678,-1.3605,41.3336,1.7151,2.355,7.7307,6,366
21316818,109.277150538783,-1642.29265491212,26.7056552087729,5077.82187798858,82.5714953297301,0.510442577074607,5.225181091222,2.66715490188486,45.6612227577659,2.18333070161157,1.11446494993672,9.64843607152488,1.90958892831051,45.2547161389765,61.2368444719342,2.39321559824408,55.8658401209572,-3.7199,42.7073,-27.5569,10.8912,74.4261,-31.3873,14.5151,66.5732,12.2147,9.6381,-135.1285,-1.0301,-4.1168,-112.978,-24.0615,4.31,2.5784,12.9858,-3.3973,-10.3624,-3.4936,-1.8871,-5.9316,2.6387,39.6437,-2.056,0.9519,10.2032,6,367
20715827,109.968334626685,-2926.74291689838,47.5923624145958,3835.87671620962,62.3759722118073,0.528529518687509,5.07828764033449,2.68402492230271,50.6369794395296,2.33839266280236,1.23590954857334,-3.89144855629669,0.552555833416039,64.1076427012023,48.2549879377491,2.17170012595258,14.7836097972115,-0.5701,58.4189,-11.7644,14.3634,88.339,-2.7044,16.1139,82.5775,-2.4045,8.1023,-75.1277,-4.1297,-2.4484,-56.5384,0.4038,4.31,0.5193,13.2372,-3.3722,-10.3977,1.5392,4.5814,-8.5786,-2.3875,4.2354,0.7841,2.9445,9.3487,6,368
21069925,102.01446910355,-1785.583459433,29.035736153041,4487.9047584503,72.9787329502475,0.512804869611663,4.85543914572534,2.48989283803105,44.2777554733544,2.10742602592928,1.08069832844289,6.91947622027414,1.74316535148447,46.5225084825569,55.0867023161948,2.30396658577105,43.9429967972065,-2.5475,48.2091,-27.9945,11.3446,75.0178,-33.8353,15.0462,67.2412,11.4425,9.6627,-100.3424,-1.7913,-3.5078,-111.4726,-26.5668,4.31,1.0519,13.8478,-3.1081,-10.3624,-3.4817,-2.4247,-5.7741,2.5078,29.9216,-0.0863,1.0378,10.2811,6,370
19070700,122.954023053423,-2112.24173604932,34.3475928920423,5448.94661051792,88.6064301610662,0.527006324298968,5.69437130829144,3.00096969237617,49.9313444265108,2.31247101986407,1.21868685222645,6.85428493487205,3.02593296584955,55.0608490550564,65.2296664622417,2.46246169546642,54.2588372690239,-5.2133,48.8651,-3.4872,-1.0813,63.4217,-20.3267,18.3052,54.3916,19.4389,6.5994,-81.3902,-4.7272,-1.6645,-51.637,0.6667,4.31,-8.2031,11.0496,-3.1724,-10.409,-4.6455,-5.9423,-9.7919,-5.7772,43.029,2.9606,1.8026,9.9239,6,371
21779695,115.087626720213,-1887.05162158847,30.6857305953147,5190.38432056737,84.401896124604,0.513871270518324,5.46629644507379,2.80897269925987,48.6066318600335,2.30866050952153,1.18635430922331,8.07110724985419,2.09457795699505,49.6121368384062,62.8826608618912,2.36773506651555,53.7161655292893,-1.9226,47.0711,-27.5573,11.3414,79.2581,-33.4188,15.0305,68.4065,6.859,9.949,-122.5912,-1.688,-3.4759,-112.9585,-24.2115,4.31,1.7682,13.5733,-3.3735,-10.3948,-3.1434,-1.8768,-5.9015,1.9331,39.6934,2.0086,-1.1179,10.9227,6,372
19474469,108.887192351693,-1454.04489468526,23.6445200551779,5242.08874497868,85.2426722962359,0.502924807582585,5.28436291326332,2.65763720134951,45.7912809416282,2.22227923718707,1.11763935775708,13.4207781098544,2.83327920031407,42.2254525748714,63.4131312598106,2.37790230176123,61.5981522410581,-1.9081,52.7189,-28.9264,11.4623,77.5333,-33.6593,10.7437,67.7081,10.554,9.5987,-118.8032,-0.109,-3.2125,-112.9214,-23.8625,4.31,-0.2967,12.8865,-3.362,-10.3718,-3.0559,-1.8761,-5.9682,1.8927,28.6143,-2.4143,1.0281,10.4942,6,373
20304091,109.242327063127,-1907.22815760395,31.013825355116,4810.74486864428,78.2285017077312,0.521553593717164,5.1122360294591,2.66630507309476,46.806489030005,2.19041305750838,1.1424178018685,6.87849418182295,1.20102700570885,50.2232126126114,58.9690467649191,2.33391415008927,47.2146763526153,-2.1239,39.7031,-27.9105,9.2564,68.7949,-20.2842,15.3583,69.3521,11.75,7.9103,-141.8582,-10.4763,-3.2046,-115.1214,-23.5873,4.31,-1.6992,11.7796,-3.3755,-10.4001,-2.9929,-2.9439,-4.1055,-1.0148,34.2157,1.6151,1.7978,10.7624,6,375
20082153,121.555749431652,-2393.6893228336,38.9242693994365,5081.51070101194,82.6314800319046,0.51599748028571,5.74972131292729,2.96684170981552,50.7405206810562,2.4000827155686,1.23843663371068,4.01460960712362,1.84446863081193,58.9940238663679,61.8336577895407,2.39563464860215,43.7072106324681,-4.0547,63.4471,-11.7059,4.0124,62.9099,-35.1802,12.5173,81.6264,-0.4657,6.6016,-73.8819,-12.6213,-1.5634,-73.6151,-13.2294,13.7766,-6.7557,12.7152,-3.5637,-10.3093,-4.5807,-0.3636,-9.702,-2.882,13.4731,-0.8903,1.1057,7.277,6,376
21863975,117.832615874226,-2881.83684649353,46.86213566151,4364.40512158434,70.970480212414,0.505020846645966,5.69475579112866,2.87597039107781,51.1958109727885,2.47425247123439,1.24954907783866,-1.52154471806016,1.44707454846591,62.4681652848288,56.5212616059461,2.30160658919645,24.108344550904,1.4152,45.4404,-0.8448,10.6654,61.6749,-31.6088,11.6172,32.201,-6.8351,8.5804,-138.5899,2.0531,-1.5295,-163.943,-34.0688,4.31,1.0712,9.9399,-3.5655,-10.2957,1.4549,4.6144,-10.8608,1.6701,31.3217,-0.2613,3.3001,5.5508,6,377
21596613,118.627805409337,-2341.64556991408,38.0779753378499,4953.497423904,80.5498300711838,0.54576391699162,5.30518511711485,2.89537860988225,51.4893944518267,2.30267067819824,1.25671456887522,4.16238102461026,0.944292113992446,57.9203747663144,60.1565481378716,2.30392698675695,42.4718547333339,0.4559,70.8773,-35.8235,11.2561,133.5885,-4.0787,18.6157,72.6807,-5.0541,4.384,-154.9032,6.703,-2.2057,-191.7987,-10.9242,4.31,5.8204,9.0522,-3.5329,-10.3447,-4.2248,-5.924,-6.7735,-4.8424,-5.1938,1.4489,3.0073,7.1347,6,378
20001416,121.018912301307,-2671.57901940409,43.4430903297286,4770.60763445835,77.5758219712681,0.517166829078479,5.71138535183616,2.95373905205438,50.5750164238449,2.38684518377465,1.23439715519398,1.13540960878426,2.07008344935218,60.9031924650351,58.4099850556187,2.39285957491552,34.1327316415395,-2.8314,36.9793,-16.5208,10.2936,62.106,-17.7737,13.9254,42.7099,2.1978,7.6301,-90.8397,-12.0324,-1.8887,-109.3003,-23.0222,4.31,3.2952,11.556,-3.4245,-10.4041,-1.791,-4.316,-7.6091,4.4113,40.1158,-4.8927,-1.1784,11.9274,6,380
18800315,123.32166012172,-2382.65275004993,38.7448014425131,5201.14382882674,84.5768586788912,0.513071181858276,5.86652073108153,3.00994272489208,52.6394076400958,2.50410330097466,1.28478324012628,4.6086427237441,2.59458823046037,57.3745321109677,63.4775293281801,2.34276306764108,45.8320572363781,0.5565,54.5695,-17.1618,6.5455,89.2117,-18.1099,10.8203,77.5483,12.9589,8.0127,-133.5332,-9.08,-1.9155,-113.4453,-14.1157,13.7766,-0.3355,11.5738,-3.416,-10.3554,-3.0679,-0.011,-6.6184,1.0183,24.4012,-0.6956,-0.7263,8.092,6,381
20698666,125.400484144108,-2382.56861012298,38.7434332260313,5329.06746177956,86.6570509177553,0.52651867893546,5.81305326986017,3.06068112822824,52.0287544224171,2.41184013830775,1.26987888342532,4.79740163611268,2.11522709820456,59.185975606097,63.5138699414026,2.41021499623058,47.913617691724,0.6631,71.1072,-23.0419,6.1604,98.5047,-17.8735,13.7866,47.2276,1.0594,7.7056,-155.5706,-8.4796,-6.0723,-160.7241,-16.4471,13.7766,3.6893,13.627,-3.268,-10.3113,-1.1218,1.6656,-4.5035,-1.361,16.0586,2.4085,2.1261,11.3972,6,382
20011761,121.998896872229,-2578.48052852313,41.9291968159948,4923.97131824201,80.0697000559222,0.518820973967032,5.73927796264654,2.9776577824478,49.6761895969879,2.33695113260604,1.21245926273203,2.14505178794804,1.48976411631066,59.1478201529593,61.7554979775157,2.45588274507324,38.1405032399274,3.3364,84.0521,-28.561,-3.7211,9.4662,-12.6678,5.0141,48.6002,5.7234,2.3023,-165.4634,-26.316,6.6555,-266.779,7.9349,10.8463,3.8969,17.0941,-3.4711,-10.4309,-1.6171,-1.5529,-8.1037,-5.3909,58.3285,-5.7938,1.095,8.5111,7,384
21192644,107.519061325667,-1709.62278128343,27.8005241011454,4902.37618662548,79.7185372242465,0.577976007768087,4.54040432903493,2.62424476774855,51.5291803962549,2.17601707881471,1.2576856640485,9.63590976190929,1.05322372353965,44.8364388385055,59.1644471122065,2.08656649492297,51.9180131231011,0.3475,7.3939,-25.1268,18.7554,65.4967,-29.2,27.8484,113.007,-23.7427,14.5727,-51.1847,-28.7009,-1.1724,-40.3901,9.9134,7.5675,14.247,10.4454,-3.5937,-10.382,-7.3468,6.434,-10.8425,-11.2379,-18.0874,10.3576,9.4384,10.3215,7,385
21691881,89.3228646967018,-1261.26354033065,20.5096632044969,4231.74097350498,68.8132014919763,0.50371962534184,4.32805377461179,2.18012562580679,45.6404529803926,2.21146439343961,1.11395801572022,14.3186285682822,0.630463092206762,36.1700093583614,53.8117107694239,1.95709855761238,48.3035382874795,14.3202,60.9407,-15.3505,22.3536,-7.3585,-35.677,6.1656,94.6939,-5.9962,3.0354,-31.5071,-41.9524,-8.4453,-32.5531,-40.7946,7.8565,4.563,11.2501,-3.9903,-10.1961,-3.7827,2.8559,-10.4938,-9.9054,2.2423,-18.3075,2.0753,5.7406,7,386
17974923,108.567107135971,-2708.46064133188,44.0428298924659,3967.98901774387,64.524277243227,0.535535603543461,4.94798978420914,2.64982469541332,58.4348685695036,2.66319275101795,1.42623453726897,-0.892161550235341,0.662281978620587,53.9693116490352,55.9328266777717,1.85791651104407,20.4814473507611,7.1573,44.2265,13.4905,3.2968,11.6188,16.8954,24.9244,115.6033,-42.8636,10.0489,-181.8793,-49.302,4.8265,-233.3512,11.9147,13.0822,8.8928,14.2929,-4.6205,-10.306,-6.1613,-7.4006,-9.0791,-11.5714,28.5328,9.983,1.3297,14.5035,7,388
